processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
BIM013-13	BIM S-041	3398674	P. 14854	BIM S41	Tel Aviv University		BOLD:AAB5772	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3536	Alepes	11592	Alepes djedaba			Nir Stern	Morphology	(Forsskål, 1775)		Museum Vouchered:Type	Muscle		Nir Stern			Day			Trawling			S	Sandy Bottom					31.7946	34.6192			0	11			Israel		Mediterranean		Nitzanim	2060043	http://www.boldsystems.org/pics/BIM/S_41.3_Alepes_djedaba+978325200.JPG	Lateral	Whole	Guy Paz	2012	No Rights Reserved	IOLR	Guy Paz
DBMF050-10	DBMF-M50	1467585	AHM15-01	AHM15-01	Universiti Malaysia Terengganu		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758					Tun Nurul Aimi													FAO-71		3.895	100.938							Malaysia	Perak	Malacca Strait		Hutan Melintang									
DBMF092-10	DBMF-M92	1467627	KPG06-01	KPG06-01	Universiti Malaysia Terengganu		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833					Tun Nurul Aimi													FAO-71		3.501	103.474							Malaysia	Pahang	South China Sea		Kuala Pahang									
DBMF299-10	DBMF-M299	1665523	UMTF03547	KBJ03-03	Universiti Malaysia Terengganu		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758					Tun Nurul Aimi													FAO-71		5.831	102.563							Malaysia	Terengganu	South China Sea		Kuala Besut									
DBMF415-10	DBMF-M415	1665639	UMTF03663	KC03-03	Universiti Malaysia Terengganu		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi					(Temminck & Schlegel, 1843)					Tun Nurul Aimi													FAO-71		1.531	110.344							Malaysia	Sarawak	South China Sea		Kuching									
DBMF522-10	DBMF-M522	1720489	UMTF 03770	KDT08-01	Universiti Malaysia Terengganu		BOLD:AAB5775	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3536	Alepes	293559	Alepes melanoptera					Swainson, 1839					Tun Nurul Aimi													FAO-71		6.901	116.853							Malaysia	Sabah			Kudat									
DBMF534-10	DBMF-M534	1720501	UMTF 03782	KDT10-03	Universiti Malaysia Terengganu		BOLD:AAD6118	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68583	Atropus	1140171	Atropus mentalis										Tun Nurul Aimi													FAO-71		6.901	116.853							Malaysia	Sabah			Kudat									
DBMF548-10	DBMF-M548	1720515	UMTF 03796	KDT13-02	Universiti Malaysia Terengganu		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma					Bleeker, 1851					Tun Nurul Aimi													FAO-71		6.901	116.853							Malaysia	Sabah			Kudat									
DBMF571-10	DBMF-M571	1720538	UMTF 03819	KDT19-03	Universiti Malaysia Terengganu		BOLD:ADG2635	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3536	Alepes	90893	Alepes kleinii					Bloch, 1793					Tun Nurul Aimi													FAO-71		6.901	116.853							Malaysia	Sabah			Kudat									
DBMF644-10	DBMF-M644	1720611	UMTF 03892	SMP01-01	Universiti Malaysia Terengganu		BOLD:AAB3730	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3539	Elagatis	17061	Elagatis bipinnulata					(Quoy & Gaimard, 1825)					Tun Nurul Aimi													FAO-71		4.48	118.612							Malaysia	Sabah	Sulawesi Sea		Semporna									
DBMF664-10	DBMF-M664	1720631	UMTF 03912	TW01-02	Universiti Malaysia Terengganu		BOLD:AAB3884	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3569	Parastromateus	11525	Parastromateus niger					Bloch, 1795					Tun Nurul Aimi													FAO-71		4.282	117.915							Malaysia	Sabah	Sulawesi Sea		Tawau									
DBMF704-10	DBMF-M704	1720671	UMTF 03952	TW09-02	Universiti Malaysia Terengganu		BOLD:AAB0587	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11573	Caranx ignobilis					(Forsskål, 1775)					Tun Nurul Aimi													FAO-71		4.282	117.915							Malaysia	Sabah	Sulawesi Sea		Tawau									
DBMF767-10	DBMF-M767	1720734	UMTF 04015	KKJ07-01	Universiti Malaysia Terengganu		BOLD:AAB5775	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3536	Alepes	293559	Alepes melanoptera					Swainson, 1839					Tun Nurul Aimi													FAO-71		5.983	116.072							Malaysia	Sabah	South China Sea		Kota Kinabalu									
DSFSG489-11	ADC11_210.51 #1	1919606		ADC11_210.51 #1	South African Institute for Aquatic Biodiversity		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	352344	Trachurus delagoa			Allan D. Connell		Nekrasov, 1970					Allan D. Connell														yazuri	-29.944	31.009				15			South Africa				Brighton Beach	1607406	http://www.boldsystems.org/pics/DSSAU/Trachurus_delagoa_210.51_#1+1286293462.jpg	Lateral		Allan D. Connell	2011	CreativeCommons - Attribution	Centre for Biodiversity Genomics	Allan D. Connell
DSLAG1022-11	ADC11-0007	1921307		larva EIIIB4A 31.1.2011Bi #2	Research Collection of Allan Connell		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla			Dirk Steinke	BOLD assignment	Linnaeus, 1758		unvouchered			Allan D. Connell							i						larva, EIIIB4A 31.1.2011Bi #2	Actinopterygii	-29.867	31.05	Gazetteer						South Africa	KwaZulu-Natal			Durban	2758914	http://www.boldsystems.org/pics/TZSAL/E_III_B4A+1447794342.JPG	Lateral	Larva	Allan Connell	2013	CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity	
DSLAG830-10	ADC10-1129	1701587		EIIA2 16.5.2010B #1	Research Collection of Allan Connell		BOLD:AAE6750	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	52932	Naucrates	52933	Naucrates ductor			Dirk Steinke	BOLD assignment	Linnaeus, 1758		unvouchered			Allan D. Connell							i						EIIA2 16.5.2010B #1	Actinopterygii	-30.431	30.851	Gazetteer			45			South Africa	KwaZulu-Natal	Ugu		Park Rynie	2758403|2758402	http://www.boldsystems.org/pics/TZSAL/E_II_A2_egg+1447794368.jpg|http://www.boldsystems.org/pics/TZSAL/E_II_A2+1447794374.jpg	Total|Lateral	Egg|Larva	Allan Connell|Allan Connell	2013|2013	CreativeCommons - Attribution Non-Commercial|CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity|South African Institute for Aquatic Biodiversity	|
DSLAR260-08	ADC08-E III A6.2	959906		E III A61102008Li #2	Research Collection of Allan Connell		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	352344	Trachurus delagoa			Dirk Steinke	BOLD assignment	Nekrasov, 1970		unvouchered			Allan D. Connell							i						E III A61/10/2008Li #2	Actinopterygii	-30.333	30.75	Gazetteer			12.5			South Africa	KwaZulu-Natal	Ugu		Park Rynie	2757337|2757336	http://www.boldsystems.org/pics/TZSAL/E_III_A6_egg+1447794278.jpg|http://www.boldsystems.org/pics/TZSAL/E_III_A6+1447794290.jpg	Total|Lateral	Egg|Larva	Allan Connell|Allan Connell	2013|2013	CreativeCommons - Attribution Non-Commercial|CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity|South African Institute for Aquatic Biodiversity	|
FCFP071-05	FCFOP71-02	48209	MB85-005088	FCFOP71-02	Universidade de Lisboa, Museu Bocage		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus			Rogelia Martins		Bowdich, 1825					Filipe Costa													Grade A, 07-10-2011 ML: FAO-27	FAO-27	38.93	-9.97				188			Portugal													
FMV1360-23	UW201666	17270004	UW 201666		University of Washington, Fish Collection			18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	58295	Trachurus symmetricus			Leo Macleod		Ayres, 1855		Vouchered:Registered Collection			NOAA/NWFSC/FRAM/FEAT							ADULT								35.4493	-121.169				272.896			United States	California												
FMVIC823-08	MFG#541	792486	A25443-006		Museums Victoria, Australia		BOLD:AAB9929	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3547	Pseudocaranx	148451	Pseudocaranx georgianus																							FAO-57		-38.2833	144.65				1			Australia	Victoria			Port Phillip Bay, Queenscliff Beach, between Pier									
FNZA095-07	Tdec1	526796		Tdec1	National Institute of Water and Atmospheric Research, Auckland		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11632	Trachurus declivis					Jenyns, 1841					S. Grayling													FAO-81										New Zealand		Northland		Bay of Islands									
FNZC432-10	P46477	1697089	P46477		Museum of New Zealand Te Papa Tongarewa		BOLD:AAB9929	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3547	Pseudocaranx	11562	Pseudocaranx dentex			Andrew Stewart		(Bloch & Schneider, 1801)																			496	-37.915	174.167							New Zealand				3009/64									
FOAH502-08	BW-A5413	849959		DGQ0632a	CSIRO, Australian National Fish Collection		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate			Daniel Gledhill		Cuvier, 1833					D. Gledhill (CSIRO)													FAO-71	CSIRO unreg	-24.429	152.073				13.9			Australia	Queensland	Great Barrier Reef		North of Bundaberg, Southern GBR									
FOAJ557-09	BW-A7407	1245778	PB65	IN01031	CSIRO, Australian National Fish Collection		BOLD:AAB3474	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140185	Platycaranx	1140187	Platycaranx malabaricus			William White							William White													FAO-57		-7	106.5							Indonesia	Jawa Timur	West Java		Pelabuhanratu									
FOAK940-10	BW-A8923	1517688		IN01771 LM470	CSIRO, Australian National Fish Collection		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma			William White		Bleeker, 1851					W White (CSIRO)													FAO-57	unreg	-8.8	116.483							Indonesia	Nusa Tenggara Barat	Lombok		Tanjung Luar, Lombok									
FOAQ579-21	BW-A16546	14276836	CSIRO H 8761-01	GT 14437	CSIRO, Australian National Fish Collection		BOLD:AAD8719	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	90892	Selar boops			John J Pogonoski		Cuvier, 1833																				-13.5678	136.468							Pacific Ocean		Northern Territory		N of Groote Eylandt, Gulf of Carpentaria									
FTW009-08	ASIZP0800010	816080	ASIZP0064986	CC0010	Academia Sinica, Biodiversity Research Center		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	30398	Trachurus japonicus			Hsin-Ming Yeh		(Temminck & Schlegel, 1844)					Po-Feng Lee							A								24.94	121.9							Taiwan	Yilan County	I-lan Shih	Dashi										
GBMIN118252-17	KJ502068	8463150		KJ502068	Mined from GenBank, NCBI		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	28013	Selar crumenophthalmus					Bloch, 1793																				3.67166	114.633	Coordinates from country centroid						Malaysia													
GBMNB8043-20	MK843681	11562466	SP19		Mined from GenBank, NCBI		BOLD:AAC3391	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	669234	Trachinotinae	3540	Trachinotus	81400	Trachinotus ovatus					Linnaeus, 1758																												China													
GBMNC17863-20	MN257526	12400964		MN257526	Mined from GenBank, NCBI		BOLD:AAB6418	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595073	Scomberoidinae	3544	Scomberoides	20619	Scomberoides tol					Cuvier, 1832																				5.58542	95.3185							Indonesia													
GBMND24278-21	MK671001	12801391	ILC219		Mined from GenBank, NCBI		BOLD:AAE2948	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11566	Caranx caninus					Günther, 1867																												Mexico													
GBMND24286-21	MW401850	12801399	NIOT PB07		Mined from GenBank, NCBI		BOLD:AAB0587	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11573	Caranx ignobilis					(Forsskål, 1775)																												India													
GBMND24294-21	LC590912	12801407	KPM-NI:49574		Mined from GenBank, NCBI		BOLD:ADE3940	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																																									
GBMND65459-21	MZ317438	13676571		MZ317438	Mined from GenBank, NCBI		BOLD:AAA7836	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	95296	Seriola quinqueradiata					Temminck & Schlegel, 1845																												Singapore													
GBMNE36801-21	LC501922	14269010	KAUM:I:67370		Mined from GenBank, NCBI		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																												Vietnam													
GBMNE36860-21	LC501767	14269069	UPVMI:I:1102		Mined from GenBank, NCBI		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																												Philippines													
GBMNE37019-21	LC501753	14269228	LC501753		Mined from GenBank, NCBI		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																												Malaysia													
GBMNE37051-21	LC502192	14269260	UPVMI:I:1026		Mined from GenBank, NCBI		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18711	Decapterus macarellus					Cuvier, 1833																												Philippines													
GBMNE37092-21	LC502232	14269301	LC502232		Mined from GenBank, NCBI		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18711	Decapterus macarellus					Cuvier, 1833																												Vietnam													
GBMNE37186-21	LC502658	14269395	KAUM:I:67585		Mined from GenBank, NCBI		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758																												Vietnam													
GBMNE37202-21	LC502684	14269411	KAUM:I:77567		Mined from GenBank, NCBI		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758																												Vietnam													
GBMNE37234-21	LC502632	14269443	TNSM:F:0011032		Mined from GenBank, NCBI		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758																												Thailand													
GBMNF44189-22	OL739079	15410066		OL739079	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus					Steindachner, 1868																												Turkey													
GBMNF44194-22	OL739084	15410071		OL739084	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus					Steindachner, 1868																												Turkey													
IFV091-11	RE91	2085936	RE91	RE91	Paul Hebert Centre for DNA Barcoding and Biodiversity Studies		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla			Gulab D. Khedkar		Linnaeus, 1758		Museum Vouchered:Type	Fin		Mahesh Shingare							A		S						16.992	73.292	Google Earth		19.812				India	Maharashtra			Ratnagiri									
JFS215-14	TrMe33J	4775597	TrMe33J		Agricultural Research Organization, Volcani Center		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus			Daniel Golani		Steindachner, 1868																												Israel													
MARIN008-17	Tmurphyi02	8077225	UNMSM 0008	UNMSM 0008	Universidad Nacional Mayor de San Marcos		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11558	Trachurus murphyi				Morphology	Nichols, 1920		DNA/Tissue Vouchered Only	Muscle		Sergio Barahona							Adult		S						-11.947	-77.164			0				Peru	Callao												
MFLV569-10	MFLV2806	1357998	ECO-CH-LP 4419		El Colegio de la Frontera Sur, Unidad Chetumal		BOLD:AAB9770	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59235	Decapterus punctatus			Selene Morales Gutierrez		Cuvier, 1829					Ivan Castellanos Osorio, Laura Carrillo Bibriezca							I		S				Larvae, FAO-31	WGS84, Size 23 mm TL, Depth 0-25 meters, Haul 5, Mocness-1	16.691	-87.223							Belize				Cruise Gordon Gunter 0701, Station 63, 55 Km South									
MFSP157-09	LBPV35178	1242734	35178	LBP2008121100	Universidade Estadual Paulista, Lab de Biologia e Genetica de Peixes		BOLD:AAC4853	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	84618	Caranx crysos			Rodrigo Antunes Caires		Mitchill, 1815					C Oliveira									S						-23.506	-45.034							Brazil	Sao Paulo												
OXF015-11	OXF41	2137873	ECO-CH-P7346	OXF41	El Colegio de la Frontera Sur, Unidad Chetumal		BOLD:AAB7372	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3543	Selene	52782	Selene peruviana			Mardelin Fuentes-Vasquez		Guichenot, 1866					Mardelin Fuentes-Vasquez							A		S				FAO-77		15.712	-96.182							Mexico	Oaxaca	Santa Maria	Huatulco`s bays	El arroyo									
